year,month,state,rto,maker,fuel_filter,vehicle_category_filter,norms_filter,vehicle_class_filter,vehicle_count,scraped_at,source_url
2026,5,INDIA TOTAL,All Vahan4 Running Office,WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,1,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YOUYAKU ELECTRIC (IMPORTER: HAYASA E-MOBILITY),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YOUYAKU ELECTRIC (IMPORTER: POWORO PVT LTD),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,10,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,1,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,YOUYAKU ELECTRIC (IMPORTER:ONZO EV),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZAP (HK) (IMPORTER: IZANAU ELECTRIC),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,2,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,2,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZELIO E-MOBILITY LTD,ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,3,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZENIAK INNOVATION INDIA LTD,ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,1,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,1,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,37,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,8,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,7,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG TIANBEN (IMPORTER: SLSR ELECTRO),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,0,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHEJIANG ZUBOO (IMPORTER: KLCS MOTORS PVT LTD),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,2,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,5,INDIA TOTAL,All Vahan4 Running Office,ZHONGHUALONG (IMPORTER: POWORO PVT LTD),ALL,TWO WHEELER(NT)|TWO WHEELER(T),ALL,ALL,11,2026-06-14T09:43:21.723Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.910Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,ASTON MARTIN LAGONDA LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,ATHER ENERGY LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,AUDI AG,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,5,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,AUTOMOBILI LAMBORGHINI S.P.A,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,4,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BAJAJ AUTO LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,4,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BENTLEY MOTORS LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BENTLEY MOTORS LTD (SAVWIPL),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,2,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BMW INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,606,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BYD AUTO,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,BYD INDIA PRIVATE LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,333,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FERRARI SPA,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.912Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FERRARI SPA (IMPORTER:SELECT CARS P LTD),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,2,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FORCE MOTORS LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,75,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FORD INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,FORD USA MILITARY BANTAM,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,GENERAL MOTORS INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,GREAVES ELECTRIC MOBILITY LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,HERO MOTOCORP LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,204,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,HINDUSTAN MOTORS LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,HONDA CARS INDIA LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1837,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,40,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,HYUNDAI MOTOR INDIA LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,16495,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,INDIA YAMAHA MOTOR PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,ISUZU MOTORS INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,12,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,JAGUAR LAND ROVER INDIA LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,239,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,JAGUAR LAND ROVER LIMITED UK,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,JSW MG MOTOR INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,2727,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,KIA INDIA PRIVATE LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,9046,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,KIA MOTORS CORPN,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,KINETIC MOTOR COMPANY LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,LEXUS MOTORS LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,M/S GENERAL MOTORS LLC,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MAHINDRA & MAHINDRA LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,17694,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MAHINDRA DEFENCE SYSTEMS LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MAHINDRA ELECTRIC AUTOMOBILE LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,2838,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MAHINDRA ELECTRIC MOBILITY LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MAHINDRA LAST MILE MOBILITY LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MARUTI INDUSTRIES,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,3,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MARUTI SUZUKI INDIA LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,59406,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MARUTI UDYOG LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,5,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MASERATI S.P.A,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MERCEDES -BENZ AG,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,128,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MERCEDES BENZ,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,4,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MERCEDES-BENZ INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,572,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,MITSUBISHI MOTORS CORPORATION,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,NANJING GOLDEN (IMPORTER: KALY EMOTORS),ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,NISSAN MOTOR INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1219,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,OKINAWA AUTOTECH PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,OTHERS,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,PINNACLE MOBILITY SOLUTIONS PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.913Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,PORSCHE AG GERMANY,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,20,2026-06-14T07:43:53.914Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,POWERLAND AGRO TRACTOR VEHICLES PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.914Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,RANGE AUTOMOBILES PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.914Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,RENAULT INDIA PVT LTD,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,1582,2026-06-14T07:43:53.914Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
2026,6,INDIA TOTAL,All Vahan4 Running Office,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,ALL,ALL,ALL,ADAPTED VEHICLE|MOTOR CAR|MOTOR CARAVAN|OMNI BUS (PRIVATE USE)|VINTAGE MOTOR VEHICLE,0,2026-06-14T07:43:53.914Z,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml
