state,rto,rto_code,place_label,latitude,longitude,confidence_score,source,reviewed,notes
Tamil Nadu,MADURAI (SOUTH) RTO - TN58( 06-JUL-2018 ),TN-58,MADURAI,9.919,78.11953,0.6800,geonames,false,"geonames=1264521; matched=""Madurai""; query=""MADURAI""; feature=PPLA2"
Tamil Nadu,MADURANTAGAM UO - TN508( 07-JUN-2018 ),TN-508,MADURANTAGAM UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,MANAPARAI UO - TN584( 30-MAY-2018 ),TN-584,MANAPARAI UO,10.60772,78.42582,0.6800,geonames,false,"geonames=1263952; matched=""Manapparai""; query=""MANAPARAI""; feature=PPL"
Tamil Nadu,MANMANGALAM UO - TN637( 25-JUN-2018 ),TN-637,MANMANGALAM UO,10.97512,78.15706,0.6800,geonames,false,"geonames=12686479; matched=""Manmangalam""; query=""MANMANGALAM""; feature=ADM3"
Tamil Nadu,MANNARGUDI UO - TN588( 09-AUG-2018 ),TN-588,MANNARGUDI UO,10.66626,79.45064,0.6800,geonames,false,"geonames=1263659; matched=""Mannargudi""; query=""MANNARGUDI""; feature=PPL"
Tamil Nadu,MARTHANDAM RTO - TN75( 31-JUL-2018 ),TN-75,MARTHANDAM,8.30812,77.22144,0.6800,geonames,false,"geonames=11185837; matched=""Marthandam""; query=""MARTHANDAM""; feature=PPL"
Tamil Nadu,MAYILADUTHURAI RTO - TN589( 07-AUG-2018 ),TN-589,MAYILADUTHURAI,11.10354,79.655,0.6800,geonames,false,"geonames=1263247; matched=""Mayiladuthurai""; query=""MAYILADUTHURAI""; feature=PPLA2"
Tamil Nadu,MEENAMBAKKAM RTO - TN22( 09-JUL-2018 ),TN-22,MEENAMBAKKAM,12.98456,80.1747,0.6800,geonames,false,"geonames=9972728; matched=""Meenambakkam""; query=""MEENAMBAKKAM""; feature=PPL"
Tamil Nadu,MELUR UO - TN600( 01-JUN-2018 ),TN-600,MELUR UO,10.03241,78.3393,0.6800,geonames,false,"geonames=1263151; matched=""Melur""; query=""MELUR""; feature=PPL"
Tamil Nadu,METTUPALAYAM RTO - TN40( 18-JUL-2018 ),TN-40,METTUPALAYAM,11.29971,76.93485,0.6800,geonames,false,"geonames=1263103; matched=""Mettupalayam""; query=""METTUPALAYAM""; feature=PPL"
Tamil Nadu,METTUR RTO - TN590( 30-AUG-2018 ),TN-590,METTUR,11.78796,77.8008,0.6800,geonames,false,"geonames=1263101; matched=""Mettur""; query=""METTUR""; feature=PPL"
Tamil Nadu,MUSURI UO - TN621( 28-JUN-2018 ),TN-621,MUSURI UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,NAGAPATTINAM RTO - TN51( 07-AUG-2018 ),TN-51,NAGAPATTINAM,10.76377,79.84313,0.6800,geonames,false,"geonames=1262260; matched=""Nagapattinam""; query=""NAGAPATTINAM""; feature=PPL"
Tamil Nadu,NAGERCOIL RTO - TN74( 28-AUG-2018 ),TN-74,NAGERCOIL,8.17899,77.43227,0.6800,geonames,false,"geonames=1262204; matched=""Nagercoil""; query=""NAGERCOIL""; feature=PPL"
Tamil Nadu,NAMAKKAL (NORTH) RTO - TN28( 30-AUG-2018 ),TN-28,NAMAKKAL,11.22126,78.16524,0.6800,geonames,false,"geonames=1262039; matched=""Namakkal""; query=""NAMAKKAL""; feature=PPL"
Tamil Nadu,NAMAKKAL (SOUTH) RTO - TN88( 30-AUG-2018 ),TN-88,NAMAKKAL,11.22126,78.16524,0.6800,geonames,false,"geonames=1262039; matched=""Namakkal""; query=""NAMAKKAL""; feature=PPL"
Tamil Nadu,NATHAM UO - TN640( 04-JUN-2018 ),TN-640,NATHAM UO,10.22776,78.22969,0.6800,geonames,false,"geonames=1261705; matched=""Natham""; query=""NATHAM""; feature=PPL"
Tamil Nadu,NEYVELI UO - TN562( 20-JUN-2018 ),TN-562,NEYVELI UO,11.60877,79.4994,0.6800,geonames,false,"geonames=1261473; matched=""Neyveli""; query=""NEYVELI""; feature=PPL"
Tamil Nadu,ODDANCHATRAM UO - TN595( 24-JUL-2018 ),TN-595,ODDANCHATRAM UO,10.48013,77.74977,0.6800,geonames,false,"geonames=8223974; matched=""Oddanchathiram""; query=""ODDANCHATRAM""; feature=PPL"
Tamil Nadu,OMALURE UO - TN535( 29-AUG-2018 ),TN-535,OMALURE UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,OOTY RTO - TN43( 18-JUL-2018 ),TN-43,OOTY,11.4134,76.69521,0.6800,geonames,false,"geonames=1253993; matched=""Ooty""; query=""OOTY""; feature=PPL"
Tamil Nadu,PALACODE UO - TN616( 03-AUG-2018 ),TN-616,PALACODE UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,PALANI RTO - TN597( 24-JUL-2018 ),TN-597,PALANI,10.45034,77.5209,0.6800,geonames,false,"geonames=1260671; matched=""Palani""; query=""PALANI""; feature=PPL"
Tamil Nadu,PANRUTI UO - TN626( 19-JUN-2018 ),TN-626,PANRUTI UO,11.77662,79.55269,0.6800,geonames,false,"geonames=1260448; matched=""Panruti""; query=""PANRUTI""; feature=PPL"
Tamil Nadu,PARAMAKUDI UO - TN603( 24-JUL-2018 ),TN-603,PARAMAKUDI UO,9.48536,78.67656,0.6800,geonames,false,"geonames=12681763; matched=""Paramakudi""; query=""PARAMAKUDI""; feature=ADM3"
Tamil Nadu,PARAMATHI VELLURE UO - TN517( 30-AUG-2018 ),TN-517,PARAMATHI VELLURE UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,PATTUKOTTAI UNIT OFFICE - TN587( 06-AUG-2018 ),TN-587,PATTUKOTTAI UNIT,10.42358,79.31949,0.6800,geonames,false,"geonames=1260040; matched=""Pattukkottai""; query=""PATTUKOTTAI""; feature=PPL"
Tamil Nadu,PERAMBALUR RTO - TN46( 14-AUG-2018 ),TN-46,PERAMBALUR,11.23333,78.88333,0.6800,geonames,false,"geonames=1259896; matched=""Perambalur""; query=""PERAMBALUR""; feature=PPL"
Tamil Nadu,PERUNDURAI RTO - TN56( 14-AUG-2018 ),TN-56,PERUNDURAI,11.27564,77.58794,0.6800,geonames,false,"geonames=1259855; matched=""Perundurai""; query=""PERUNDURAI""; feature=PPL"
Tamil Nadu,POLLACHI RTO - TN41( 23-JUL-2018 ),TN-41,POLLACHI,10.65825,77.0085,0.6800,geonames,false,"geonames=1259440; matched=""Pollachi""; query=""POLLACHI""; feature=PPL"
Tamil Nadu,POONAMALLEE RTO - TN511( 11-JUN-2018 ),TN-511,POONAMALLEE,13.04888,80.11488,0.6800,geonames,false,"geonames=1259400; matched=""Poonamalle""; query=""POONAMALLEE""; feature=PPL"
Tamil Nadu,PUDUKOTTAI RTO - TN55( 28-DEC-2017 ),TN-55,PUDUKOTTAI,10.38128,78.82141,0.6800,geonames,false,"geonames=1259297; matched=""Pudukkottai""; query=""PUDUKOTTAI""; feature=PPL"
Tamil Nadu,RAJAPALAYAM UO - TN643( 15-NOV-2023 ),TN-643,RAJAPALAYAM UO,9.45296,77.55335,0.6800,geonames,false,"geonames=1258916; matched=""Rajapalayam""; query=""RAJAPALAYAM""; feature=PPL"
Tamil Nadu,RAMANATHAPURAM RTO - TN65( 21-AUG-2018 ),TN-65,RAMANATHAPURAM,9.37158,78.83077,0.6800,geonames,false,"geonames=1258740; matched=""Ramanathapuram""; query=""RAMANATHAPURAM""; feature=PPL"
Tamil Nadu,RANIPET RTO - TN73( 06-JUL-2018 ),TN-73,RANIPET,12.92471,79.33331,0.6800,geonames,false,"geonames=1258451; matched=""Ranipet""; query=""RANIPET""; feature=PPLA2"
Tamil Nadu,RASIPURAM UO - TN526( 30-AUG-2018 ),TN-526,RASIPURAM UO,11.46009,78.18635,0.6800,geonames,false,"geonames=1258386; matched=""Rasipuram""; query=""RASIPURAM""; feature=PPL"
Tamil Nadu,REDHILLS RTO - TN18( 07-JUN-2018 ),TN-18,REDHILLS,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,RTO CHENNAI (NORTH WEST) - TN2( 25-JUN-2018 ),TN-2,CHENNAI,13.08784,80.27847,0.6800,geonames,false,"geonames=1264527; matched=""Chennai""; query=""CHENNAI""; feature=PPLA"
Tamil Nadu,SALEM (EAST) RTO - TN54( 29-AUG-2018 ),TN-54,SALEM,11.65376,78.15538,0.6800,geonames,false,"geonames=1257629; matched=""Salem""; query=""SALEM""; feature=PPL"
Tamil Nadu,SALEM (SOUTH) RTO - TN90( 29-AUG-2018 ),TN-90,SALEM,11.65376,78.15538,0.6800,geonames,false,"geonames=1257629; matched=""Salem""; query=""SALEM""; feature=PPL"
Tamil Nadu,SALEM (WEST) RTO - TN30( 29-AUG-2018 ),TN-30,SALEM,11.65376,78.15538,0.6800,geonames,false,"geonames=1257629; matched=""Salem""; query=""SALEM""; feature=PPL"
Tamil Nadu,SANKAGIRI RTO - TN52( 30-AUG-2018 ),TN-52,SANKAGIRI,11.47599,77.86637,0.6800,geonames,false,"geonames=8224728; matched=""Sankagiri""; query=""SANKAGIRI""; feature=PPL"
Tamil Nadu,SANKARANKOVIL RTO - TN610( 28-AUG-2018 ),TN-610,SANKARANKOVIL,9.17048,77.54107,0.6800,geonames,false,"geonames=1257379; matched=""Sankarankovil""; query=""SANKARANKOVIL""; feature=PPL"
Tamil Nadu,SATHYAMANGALAM UO - TN579( 30-JUL-2018 ),TN-579,SATHYAMANGALAM UO,11.50526,77.23826,0.6800,geonames,false,"geonames=1256989; matched=""Sathyamangalam""; query=""SATHYAMANGALAM""; feature=PPL"
Tamil Nadu,SHOLINGANALLUR RTO - TN512( 19-JUN-2018 ),TN-512,SHOLINGANALLUR,12.88996,80.23127,0.6800,geonames,false,"geonames=6693809; matched=""Sholinganallur""; query=""SHOLINGANALLUR""; feature=PPL"
Tamil Nadu,SIRKALI UO - TN623( 07-AUG-2018 ),TN-623,SIRKALI UO,11.23725,79.73585,0.6800,geonames,false,"geonames=1256075; matched=""Sirkazhi""; query=""SIRKALI""; feature=PPL"
Tamil Nadu,SIVAGANGAI RTO - TN63( 21-AUG-2018 ),TN-63,SIVAGANGAI,9.92762,78.53763,0.6800,geonames,false,"geonames=7646154; matched=""Sivaganga""; query=""SIVAGANGAI""; feature=ADM2"
Tamil Nadu,SIVAKASI RTO - TN604( 21-AUG-2018 ),TN-604,SIVAKASI,9.44999,77.79797,0.6800,geonames,false,"geonames=1255947; matched=""Sivakasi""; query=""SIVAKASI""; feature=PPL"
Tamil Nadu,SRIPERUMBUDUR RTO - TN614( 01-AUG-2018 ),TN-614,SRIPERUMBUDUR,12.96763,79.94197,0.6800,geonames,false,"geonames=1255630; matched=""Sriperumbudur""; query=""SRIPERUMBUDUR""; feature=PPL"
Tamil Nadu,SRIRANGAM RTO - TN48( 28-JUN-2018 ),TN-48,SRIRANGAM,10.79161,78.61376,0.6800,geonames,false,"geonames=12684601; matched=""Srirangam""; query=""SRIRANGAM""; feature=ADM3"
Tamil Nadu,SRIVILLIPUTHUR RTO - TN605( 17-AUG-2018 ),TN-605,SRIVILLIPUTHUR,9.51272,77.63369,0.6800,geonames,false,"geonames=1255616; matched=""Srivilliputhur""; query=""SRIVILLIPUTHUR""; feature=PPL"
Tamil Nadu,STATE TRANSPORT AUTHORITY - TN999( 13-JUN-2018 ),TN-999,STATE AUTHORITY,11,78.33333,0.6800,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,SULUR UO - TN620( 28-MAY-2018 ),TN-620,SULUR UO,11.02427,77.12565,0.6800,geonames,false,"geonames=1255484; matched=""Sulur""; query=""SULUR""; feature=PPL"
Tamil Nadu,TAMBARAM RTO - TN513( 25-JUN-2018 ),TN-513,TAMBARAM,12.9246,80.12707,0.6800,geonames,false,"geonames=1255062; matched=""Tambaram""; query=""TAMBARAM""; feature=PPL"
Tamil Nadu,TENKASI RTO - TN76( 25-JUL-2018 ),TN-76,TENKASI,8.96003,77.31525,0.6800,geonames,false,"geonames=1254744; matched=""Thenkasi""; query=""TENKASI""; feature=PPL"
Tamil Nadu,THANJAVUR RTO - TN49( 06-AUG-2018 ),TN-49,THANJAVUR,10.78523,79.13909,0.6800,geonames,false,"geonames=1254649; matched=""Thanjavur""; query=""THANJAVUR""; feature=PPL"
Tamil Nadu,THENI RTO - TN60( 20-JUL-2018 ),TN-60,THENI,9.85,77.42,0.6800,geonames,false,"geonames=7646155; matched=""Theni""; query=""THENI""; feature=ADM2"
Tamil Nadu,THIRUCHENDUR RTO - TN606( 28-AUG-2018 ),TN-606,THIRUCHENDUR,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,THIRUKALUKUNTRAM UO - TN639( 04-JUN-2018 ),TN-639,THIRUKALUKUNTRAM UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,THIRUMANGALAM UO - TN598( 07-JUL-2018 ),TN-598,THIRUMANGALAM UO,9.82307,77.98381,0.6800,geonames,false,"geonames=1254372; matched=""Tirumangalam""; query=""THIRUMANGALAM""; feature=PPL"
Tamil Nadu,THIRUPATTUR RTO - TN624( 11-JUL-2018 ),TN-624,THIRUPATTUR,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,THIRUTHURAIPOONDI UO - TN630( 09-AUG-2018 ),TN-630,THIRUTHURAIPOONDI UO,10.52819,79.63268,0.6800,geonames,false,"geonames=1254341; matched=""Thiruthuraipoondi""; query=""THIRUTHURAIPOONDI""; feature=PPL"
Tamil Nadu,THIRUTTANI UO - TN634( 11-JUN-2018 ),TN-634,THIRUTTANI UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,THOOTHUKUDI RTO - TN69( 24-AUG-2018 ),TN-69,THOOTHUKUDI,8.76735,78.13425,0.6800,geonames,false,"geonames=8629640; matched=""Thoothukudi""; query=""THOOTHUKUDI""; feature=PPL"
Tamil Nadu,THURAIYUR UO - TN586( 28-JUN-2018 ),TN-586,THURAIYUR UO,11.14805,78.59911,0.6800,geonames,false,"geonames=8223939; matched=""Thuraiyur""; query=""THURAIYUR""; feature=PPL"
Tamil Nadu,TINDIVANAM RTO - TN571( 14-JUN-2018 ),TN-571,TINDIVANAM,12.234,79.65551,0.6800,geonames,false,"geonames=1254444; matched=""Tindivanam""; query=""TINDIVANAM""; feature=PPL"
Tamil Nadu,TIRUCHENGODE RTO - TN34( 15-MAR-2018 ),TN-34,TIRUCHENGODE,11.38016,77.89444,0.6800,geonames,false,"geonames=1254385; matched=""Tiruchengode""; query=""TIRUCHENGODE""; feature=PPL"
Tamil Nadu,TIRUCHI RTO - TN45( 30-MAY-2018 ),TN-45,TIRUCHI,10.8155,78.69651,0.6800,geonames,false,"geonames=1254388; matched=""Tiruchirappalli""; query=""TIRUCHI""; feature=PPL"
Tamil Nadu,TIRUCHI(EAST) RTO - TN81( 06-JUL-2018 ),TN-81,TIRUCHI,10.8155,78.69651,0.6800,geonames,false,"geonames=1254388; matched=""Tiruchirappalli""; query=""TIRUCHI""; feature=PPL"
Tamil Nadu,TIRUNELVELI RTO - TN72( 25-JUL-2018 ),TN-72,TIRUNELVELI,8.72742,77.6838,0.6800,geonames,false,"geonames=1254361; matched=""Tirunelveli""; query=""TIRUNELVELI""; feature=PPLA2"
Tamil Nadu,TIRUPPUR (NORTH) RTO - TN39( 25-JUL-2018 ),TN-39,TIRUPPUR,11.11541,77.35456,0.6800,geonames,false,"geonames=1254348; matched=""Tiruppur""; query=""TIRUPPUR""; feature=PPL"
Tamil Nadu,TIRUPPUR (SOUTH) RTO - TN42( 25-JUL-2018 ),TN-42,TIRUPPUR,11.11541,77.35456,0.6800,geonames,false,"geonames=1254348; matched=""Tiruppur""; query=""TIRUPPUR""; feature=PPL"
Tamil Nadu,TIRUVALLUR RTO - TN20( 11-JUN-2018 ),TN-20,TIRUVALLUR,13.14376,79.90889,0.6800,geonames,false,"geonames=1254331; matched=""Tiruvallur""; query=""TIRUVALLUR""; feature=PPL"
Tamil Nadu,TIRUVANNAMALAI RTO - TN25( 21-MAY-2018 ),TN-25,TIRUVANNAMALAI,12.22662,79.07461,0.6800,geonames,false,"geonames=1254327; matched=""Tiruvannamalai""; query=""TIRUVANNAMALAI""; feature=PPL"
Tamil Nadu,TIRUVARUR RTO - TN50( 09-AUG-2018 ),TN-50,TIRUVARUR,10.77269,79.6368,0.6800,geonames,false,"geonames=1254589; matched=""Thiruvarur""; query=""TIRUVARUR""; feature=PPL"
Tamil Nadu,TIRUVERANBUR UO - TN583( 09-JUL-2018 ),TN-583,TIRUVERANBUR UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,UDUMALPET RTO - TN581( 17-AUG-2018 ),TN-581,UDUMALPET,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,ULUNDURPET RTO - TN577( 15-JUN-2018 ),TN-577,ULUNDURPET,11.69099,79.2873,0.6800,geonames,false,"geonames=1266511; matched=""Ulundurpet""; query=""ULUNDURPET""; feature=PPL"
Tamil Nadu,USILAMPATTI UO - TN636( 14-AUG-2018 ),TN-636,USILAMPATTI UO,9.96936,77.78621,0.6800,geonames,false,"geonames=1253671; matched=""Usilampatti""; query=""USILAMPATTI""; feature=PPL"
Tamil Nadu,UTHAMAPALAYAM UO - TN601( 20-JUL-2018 ),TN-601,UTHAMAPALAYAM UO,9.80701,77.32718,0.6800,geonames,false,"geonames=1253635; matched=""Uttamapalaiyam""; query=""UTHAMAPALAYAM""; feature=PPL"
Tamil Nadu,VADIPATTI UO - TN599( 05-JUN-2018 ),TN-599,VADIPATTI UO,10.08481,77.96113,0.6800,geonames,false,"geonames=1253579; matched=""Vadipatti""; query=""VADIPATTI""; feature=PPL"
Tamil Nadu,VALAPPADI UO - TN613( 08-JAN-2018 ),TN-613,VALAPPADI UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,VALLIYUR UO - TN608( 25-JUL-2018 ),TN-608,VALLIYUR UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,VALPARAI UO - TN633( 24-JUL-2018 ),TN-633,VALPARAI UO,10.32691,76.95116,0.6800,geonames,false,"geonames=1253472; matched=""Valparai""; query=""VALPARAI""; feature=PPL"
Tamil Nadu,VANIYAMBADI RTO - TN515( 11-JUL-2018 ),TN-515,VANIYAMBADI,12.68162,78.62014,0.6800,geonames,false,"geonames=1253437; matched=""Vaniyambadi""; query=""VANIYAMBADI""; feature=PPL"
Tamil Nadu,VEDACHANDUR UO - TN617( 20-JUL-2018 ),TN-617,VEDACHANDUR UO,11,78.33333,0.6200,geonames,false,"geonames=1255053; matched=""State of Tamil Nadu""; query=""Tamil Nadu""; feature=ADM1"
Tamil Nadu,VELLORE RTO - TN23( 05-JUL-2018 ),TN-23,VELLORE,12.9184,79.13255,0.6800,geonames,false,"geonames=1253286; matched=""Vellore""; query=""VELLORE""; feature=PPL"
Tamil Nadu,VILUPPURAM RTO - TN32( 14-JUN-2018 ),TN-32,VILUPPURAM,11.93975,79.49244,0.6800,geonames,false,"geonames=1253166; matched=""Villupuram""; query=""VILUPPURAM""; feature=PPL"
Tamil Nadu,VIRUDHACHALAM UO - TN553( 19-JUN-2018 ),TN-553,VIRUDHACHALAM UO,11.51497,79.32824,0.6800,geonames,false,"geonames=8223970; matched=""Virudhachalam""; query=""VIRUDHACHALAM""; feature=PPL"
Tamil Nadu,VIRUDHUNAGAR RTO - TN67( 25-JUL-2018 ),TN-67,VIRUDHUNAGAR,9.45,77.92,0.6800,geonames,false,"geonames=7646157; matched=""Virudhunagar""; query=""VIRUDHUNAGAR""; feature=ADM2"
Telangana,- - TG112( 26-FEB-2026 ),TG-112,,17.83333,79.08333,0.6800,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,MULUGU - TG37( 27-FEB-2026 ),TG-37,MULUGU,18.191,79.943,0.6800,geonames,false,"geonames=12165955; matched=""Mulugu""; query=""MULUGU""; feature=PPLA2"
Telangana,NARAYANPET - TG38( 27-FEB-2026 ),TG-38,NARAYANPET,16.74799,77.4954,0.6800,geonames,false,"geonames=1261823; matched=""Narayanpet""; query=""NARAYANPET""; feature=PPLA2"
Telangana,RTA ADILABAD - TG1( 27-FEB-2026 ),TG-1,RTA ADILABAD,19.67203,78.5359,0.6800,geonames,false,"geonames=1279344; matched=""Adilabad""; query=""ADILABAD""; feature=PPL"
Telangana,RTA BHADRADRI - TG28( 27-FEB-2026 ),TG-28,RTA BHADRADRI,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA HANUMAKONDA - TG3( 02-MAR-2026 ),TG-3,RTA HANUMAKONDA,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA IBRAHIMPATNAM - TG107( 27-FEB-2026 ),TG-107,RTA IBRAHIMPATNAM,17.19573,78.65101,0.6800,geonames,false,"geonames=1269839; matched=""Ibrahimpatan""; query=""IBRAHIMPATNAM""; feature=PPL"
Telangana,RTA JAGITYAL - TG21( 27-FEB-2026 ),TG-21,RTA JAGITYAL,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA JANGOAN - TG27( 27-FEB-2026 ),TG-27,RTA JANGOAN,17.72943,79.16096,0.6800,geonames,false,"geonames=11875555; matched=""Jangoan""; query=""JANGOAN""; feature=ADM2"
Telangana,RTA JAYASHANKAR - TG25( 27-FEB-2026 ),TG-25,RTA JAYASHANKAR,18.43758,79.89203,0.6800,geonames,false,"geonames=11875554; matched=""Jayashankar Bhupalapally""; query=""JAYASHANKAR""; feature=ADM2"
Telangana,RTA JOGULAMBA - TG33( 27-FEB-2026 ),TG-33,RTA JOGULAMBA,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA KAMAREDDY - TG17( 26-FEB-2026 ),TG-17,RTA KAMAREDDY,18.32567,78.33416,0.6800,geonames,false,"geonames=11875552; matched=""Kamareddy""; query=""KAMAREDDY""; feature=ADM2"
Telangana,RTA KARIMNAGAR - TG2( 26-FEB-2026 ),TG-2,RTA KARIMNAGAR,18.43915,79.12856,0.6800,geonames,false,"geonames=1267755; matched=""Karimnagar""; query=""KARIMNAGAR""; feature=PPLA2"
Telangana,RTA KHAMMAM - TG4( 27-FEB-2026 ),TG-4,RTA KHAMMAM,17.24767,80.14368,0.6800,geonames,false,"geonames=1267076; matched=""Khammam""; query=""KHAMMAM""; feature=PPL"
Telangana,RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ),TG-20,RTA KOMRAMBHEEM,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ),TG-6,RTA MAHABOOBNAGAR,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA MAHABUBABAD - TG26( 27-FEB-2026 ),TG-26,RTA MAHABUBABAD,17.6004,80.00543,0.6800,geonames,false,"geonames=11875551; matched=""Mahabubabad""; query=""MAHABUBABAD""; feature=ADM2"
Telangana,RTA MANCHERIAL - TG19( 26-FEB-2026 ),TG-19,RTA MANCHERIAL,18.87074,79.42863,0.6800,geonames,false,"geonames=1263936; matched=""Mancherial""; query=""MANCHERIAL""; feature=PPL"
Telangana,RTA MEDAK - TG35( 27-FEB-2026 ),TG-35,RTA MEDAK,18.04531,78.26078,0.6800,geonames,false,"geonames=1263230; matched=""Medak""; query=""MEDAK""; feature=PPL"
Telangana,RTA MEDCHAL - TG8( 27-FEB-2026 ),TG-8,RTA MEDCHAL,17.62972,78.48139,0.6800,geonames,false,"geonames=1263226; matched=""Medchal""; query=""MEDCHAL""; feature=PPL"
Telangana,RTA NAGARKURNOOL - TG31( 27-FEB-2026 ),TG-31,RTA NAGARKURNOOL,16.44689,78.30584,0.6800,geonames,false,"geonames=12686724; matched=""Nagarkurnool""; query=""NAGARKURNOOL""; feature=ADM3"
Telangana,RTA NALGONDA - TG5( 26-FEB-2026 ),TG-5,RTA NALGONDA,17.05439,79.26707,0.6800,geonames,false,"geonames=1262067; matched=""Nalgonda""; query=""NALGONDA""; feature=PPL"
Telangana,RTA NIRMAL - TG18( 26-FEB-2026 ),TG-18,RTA NIRMAL,19.09685,78.34407,0.6800,geonames,false,"geonames=1261288; matched=""Nirmal""; query=""NIRMAL""; feature=PPLA2"
Telangana,RTA NIZAMABAD - TG16( 26-FEB-2026 ),TG-16,RTA NIZAMABAD,18.67154,78.0988,0.6800,geonames,false,"geonames=1261258; matched=""Nizamabad""; query=""NIZAMABAD""; feature=PPL"
Telangana,RTA PEDDAPALLI - TG22( 27-FEB-2026 ),TG-22,RTA PEDDAPALLI,18.61357,79.37442,0.6800,geonames,false,"geonames=1259961; matched=""Peddapalli""; query=""PEDDAPALLI""; feature=PPLA2"
Telangana,RTA RAJANNA - TG23( 27-FEB-2026 ),TG-23,RTA RAJANNA,17.83333,79.08333,0.6200,geonames,false,"geonames=1254788; matched=""State of Telangana""; query=""Telangana""; feature=ADM1"
Telangana,RTA RANGAREDDY - TG7( 26-FEB-2026 ),TG-7,RTA RANGAREDDY,17.27883,78.16844,0.6800,geonames,false,"geonames=7626856; matched=""Rangareddi""; query=""RANGAREDDY""; feature=ADM2"
Telangana,RTA SANGAREDDY - TG15( 27-FEB-2026 ),TG-15,RTA SANGAREDDY,17.60929,78.1083,0.6800,geonames,false,"geonames=12681530; matched=""Sangareddy""; query=""SANGAREDDY""; feature=ADM3"
Telangana,RTA SIDDIPET - TG36( 27-FEB-2026 ),TG-36,RTA SIDDIPET,18.10483,78.84858,0.6800,geonames,false,"geonames=1256377; matched=""Siddipet""; query=""SIDDIPET""; feature=PPLA2"
Telangana,RTA SURYAPET - TG29( 27-FEB-2026 ),TG-29,RTA SURYAPET,17.14054,79.62045,0.6800,geonames,false,"geonames=1255344; matched=""Suriapet""; query=""SURYAPET""; feature=PPLA2"
